0,1018261
1,1009994
2,1000709
3,1019956
4,1009959
5,1004950
6,1019938
7,1021607
8,1018965
9,1009004
10,1019473
11,1010487
12,1019695
13,1021442
14,1019676
15,1019351
16,1019847
17,1008961
18,1019203
19,1012233
20,1005258
21,1008054
22,1008612
23,1018304
24,1004070
25,1021689
26,1019371
27,1021578
28,1000519
29,1019113
30,1021464
31,1021597
32,1019831
33,1019832
34,1012389
35,1020150
36,1021309
37,1011171
38,1003563
39,1019438
40,1012157
41,1005944
42,1019647
43,1020084
44,1003516
45,1020060
46,1019484
47,1019096
48,1018934
49,1019350
50,1000431
51,1021359
52,1021733
53,1021732
54,1019662
55,1019904
56,1019222
57,1019495
58,1020068
59,1009810
60,1021627
61,1001245
62,1002984
63,1005086
64,1018033
65,1018032
66,1021450
67,1018330
68,1021225
69,1019789
70,1021329
71,1000559
72,1021534
73,1019396
74,1019126
75,1021528
76,1021530
77,1021529
78,1019044
79,1019076
80,1021338
81,1021521
82,1012081
83,1021582
84,1001604
85,1020029
86,1003335
87,1019871
88,1000436
89,1021540
90,1021265
91,1021443
92,1019617
93,1019874
94,1020102
95,1018735
96,1019875
97,1020097
98,1021630
99,1019853
100,1019400
101,1010607
102,1011902
103,1021363
104,1008140
105,1002064
106,1011363
107,1001316
108,1001533
109,1018644
110,1021403
111,1005183
112,1019005
113,1021628
114,1019168
115,1019169
116,1019967
117,1021322
118,1010406
119,1012494
120,1020196
121,1019765
122,1005949
123,1019338
124,1019339
125,1019591
126,1021508
127,1011037
128,1012163
129,1011829
130,1018396
131,1018563
132,1019932
133,1020098
134,1019372
135,1019440
136,1018092
137,1018313
138,1018316
139,1020101
140,1006833
141,1019318
142,1019693
143,1018394
144,1001526
145,1019165
146,1020096
147,1020099
148,1019205
149,1021248
150,1018227
151,1002407
152,1011075
153,1020113
154,1018556
155,1019146
156,1018756
157,1005483
158,1019905
159,1019257
160,1019984
161,1019794
162,1019527
163,1021210
164,1021736
165,1018891
166,1021515
167,1021262
168,1019906
169,1019727
170,1017968
171,1008607
172,1021311
173,1019218
174,1008953
175,1000843
176,1019492
177,1021524
178,1019965
179,1021728
180,1002567
181,1001362
182,1021238
183,1021614
184,1020089
185,1004927
186,1019922
187,1019978
188,1018263
189,1019980
190,1020188
191,1018459
192,1019997
193,1020160
194,1020183
195,1002674
196,1021575
197,1020117
198,1020118
199,1020119
200,1020184
201,1009034
202,1019810
203,1021202
204,1012038
205,1019772
206,1021435
207,1021294
208,1021655
209,1011930
210,1018359
211,1008450
212,1006651
213,1019417
214,1021269
215,1008322
216,1021213
217,1020071
218,1020074
219,1012093
220,1021740
221,1008276
222,1019159
223,1021242
224,1012484
225,1019842
226,1021362
227,1018734
228,1021226
229,1019907
230,1019618
231,1020142
232,1020141
233,1020058
234,1020057
235,1020056
236,1019225
237,1021267
238,1021564
239,1018886
240,1017995
241,1021741
242,1011689
243,1005834
244,1019881
245,1004754
246,1008606
247,1021310
248,1020128
249,1020129
250,1020127
251,1001763
252,1019104
253,1008409
254,1021237
255,1004360
256,1021653
257,1019141
258,1005250
259,1021199
260,1019717
261,1004255
262,1017956
263,1017930
264,1000303
265,1021433
266,1021420
267,1006460
268,1005940
269,1005941
270,1019206
271,1005943
272,1002106
273,1019061
274,1000579
275,1019840
276,1021441
277,1019110
278,1019741
279,1019704
280,1018381
281,1019823
282,1019763
283,1000549
284,1002808
285,1019474
286,1018969
287,1019821
288,1020135
289,1020137
290,1021232
291,1001290
292,1000210
293,1009656
294,1018196
295,1019790
296,1010758
297,1019483
298,1019199
299,1020124
300,1011003
301,1021541
302,1019592
303,1019042
304,1012030
305,1021396
306,1006766
307,1018190
308,1021639
309,1012666
310,1008959
311,1021691
312,1018629
313,1010975
314,1004382
315,1018221
316,1000368
317,1019530
318,1019529
319,1019531
320,1019258
321,1019325
322,1019296
323,1012552
324,1009993
325,1019130
326,1021330
327,1021331
328,1021227
329,1019260
330,1019261
331,1019262
332,1002470
333,1021391
334,1012365
335,1001869
336,1021346
337,1019701
338,1019702
339,1020109
340,1021387
341,1019539
342,1021408
343,1004516
344,1019163
345,1012505
346,1018157
347,1019880
348,1012254
349,1019100
350,1021457
351,1018945
352,1019970
353,1021570
354,1012296
355,1011103
356,1002536
357,1020061
358,1018416
359,1019308
360,1020191
361,1021591
362,1021649
363,1007255
364,1003628
365,1021318
366,1021261
367,1018958
368,1019458
369,1018816
370,1019742
371,1019439
372,1019964
373,1018706
374,1020111
375,1003046
376,1009829
377,1009894
378,1021296
379,1010954
380,1016793
381,1010969
382,1010972
383,1010958
384,1016792
385,1009895
386,1010982
387,1010960
388,1016867
389,1019667
390,1009043
391,1003643
392,1020064
393,1020000
394,1020001
395,1019370
396,1019944
397,1021401
