0,1018261
1,1018261
2,1018261
3,1018261
4,1018261
5,1018261
7,1018261
8,1018261
9,1018261
10,1018261
11,1018261
12,1018261
16,1018261
17,1018261
18,1018261
19,1018261
21,1018261
22,1018261
23,1018261
26,1018261
27,1018261
0,1009994
1,1009994
2,1009994
3,1009994
4,1009994
5,1009994
7,1009994
8,1009994
9,1009994
10,1009994
12,1009994
15,1009994
16,1009994
17,1009994
21,1009994
22,1009994
23,1009994
0,1000709
1,1000709
2,1000709
3,1000709
4,1000709
5,1000709
7,1000709
8,1000709
9,1000709
10,1000709
14,1000709
15,1000709
18,1000709
23,1000709
25,1000709
29,1000709
0,1019956
1,1019956
3,1019956
5,1019956
7,1019956
8,1019956
9,1019956
10,1019956
14,1019956
17,1019956
18,1019956
23,1019956
25,1019956
0,1009959
1,1009959
2,1009959
3,1009959
4,1009959
5,1009959
7,1009959
8,1009959
9,1009959
10,1009959
11,1009959
12,1009959
14,1009959
15,1009959
16,1009959
17,1009959
18,1009959
21,1009959
22,1009959
23,1009959
24,1009959
25,1009959
26,1009959
27,1009959
29,1009959
0,1004950
1,1004950
2,1004950
3,1004950
4,1004950
5,1004950
7,1004950
8,1004950
9,1004950
10,1004950
11,1004950
12,1004950
15,1004950
16,1004950
17,1004950
18,1004950
19,1004950
21,1004950
22,1004950
23,1004950
27,1004950
1,1019938
2,1019938
3,1019938
4,1019938
5,1019938
7,1019938
8,1019938
9,1019938
10,1019938
11,1019938
12,1019938
15,1019938
16,1019938
18,1019938
19,1019938
23,1019938
26,1019938
29,1019938
3,1021607
7,1021607
9,1021607
12,1021607
14,1021607
18,1021607
21,1021607
1,1018965
2,1018965
4,1018965
5,1018965
6,1018965
7,1018965
8,1018965
9,1018965
10,1018965
11,1018965
14,1018965
17,1018965
18,1018965
21,1018965
23,1018965
25,1018965
26,1018965
1,1009004
2,1009004
4,1009004
5,1009004
7,1009004
8,1009004
9,1009004
10,1009004
17,1009004
18,1009004
23,1009004
26,1009004
1,1019473
3,1019473
4,1019473
5,1019473
6,1019473
8,1019473
9,1019473
10,1019473
15,1019473
17,1019473
18,1019473
19,1019473
20,1019473
21,1019473
23,1019473
25,1019473
27,1019473
0,1010487
1,1010487
2,1010487
3,1010487
4,1010487
5,1010487
7,1010487
8,1010487
9,1010487
10,1010487
11,1010487
12,1010487
14,1010487
15,1010487
16,1010487
17,1010487
18,1010487
20,1010487
21,1010487
22,1010487
23,1010487
25,1010487
26,1010487
27,1010487
29,1010487
1,1019695
2,1019695
3,1019695
4,1019695
5,1019695
8,1019695
9,1019695
10,1019695
12,1019695
15,1019695
16,1019695
17,1019695
18,1019695
19,1019695
21,1019695
23,1019695
24,1019695
25,1019695
26,1019695
29,1019695
1,1021442
4,1021442
5,1021442
7,1021442
8,1021442
9,1021442
10,1021442
11,1021442
12,1021442
16,1021442
18,1021442
19,1021442
21,1021442
23,1021442
0,1019676
1,1019676
2,1019676
4,1019676
5,1019676
7,1019676
8,1019676
9,1019676
10,1019676
11,1019676
12,1019676
16,1019676
17,1019676
18,1019676
20,1019676
21,1019676
23,1019676
27,1019676
1,1019351
2,1019351
4,1019351
5,1019351
7,1019351
8,1019351
9,1019351
10,1019351
11,1019351
16,1019351
17,1019351
20,1019351
21,1019351
23,1019351
26,1019351
1,1019847
2,1019847
4,1019847
5,1019847
7,1019847
8,1019847
9,1019847
10,1019847
12,1019847
15,1019847
16,1019847
17,1019847
18,1019847
20,1019847
21,1019847
22,1019847
23,1019847
27,1019847
0,1008961
1,1008961
2,1008961
5,1008961
7,1008961
8,1008961
9,1008961
10,1008961
14,1008961
21,1008961
23,1008961
26,1008961
0,1019203
1,1019203
3,1019203
7,1019203
8,1019203
9,1019203
10,1019203
15,1019203
17,1019203
18,1019203
19,1019203
21,1019203
23,1019203
25,1019203
27,1019203
0,1012233
1,1012233
3,1012233
4,1012233
5,1012233
6,1012233
7,1012233
8,1012233
9,1012233
10,1012233
12,1012233
14,1012233
16,1012233
17,1012233
18,1012233
21,1012233
23,1012233
25,1012233
7,1005258
8,1005258
14,1005258
22,1005258
23,1005258
26,1005258
0,1008054
1,1008054
2,1008054
3,1008054
4,1008054
5,1008054
6,1008054
7,1008054
8,1008054
9,1008054
10,1008054
11,1008054
14,1008054
15,1008054
17,1008054
18,1008054
19,1008054
20,1008054
21,1008054
23,1008054
25,1008054
27,1008054
29,1008054
0,1008612
1,1008612
2,1008612
4,1008612
5,1008612
7,1008612
8,1008612
9,1008612
10,1008612
12,1008612
15,1008612
16,1008612
17,1008612
18,1008612
19,1008612
21,1008612
23,1008612
26,1008612
27,1008612
29,1008612
1,1018304
2,1018304
5,1018304
7,1018304
8,1018304
9,1018304
10,1018304
11,1018304
12,1018304
14,1018304
16,1018304
17,1018304
18,1018304
21,1018304
23,1018304
25,1018304
27,1018304
0,1004070
1,1004070
2,1004070
3,1004070
4,1004070
5,1004070
7,1004070
8,1004070
9,1004070
10,1004070
12,1004070
14,1004070
15,1004070
17,1004070
18,1004070
21,1004070
22,1004070
23,1004070
24,1004070
26,1004070
0,1021689
1,1021689
2,1021689
4,1021689
5,1021689
6,1021689
7,1021689
8,1021689
9,1021689
10,1021689
12,1021689
14,1021689
15,1021689
16,1021689
17,1021689
18,1021689
19,1021689
21,1021689
22,1021689
23,1021689
24,1021689
26,1021689
29,1021689
1,1019371
2,1019371
3,1019371
4,1019371
5,1019371
7,1019371
8,1019371
9,1019371
10,1019371
12,1019371
15,1019371
17,1019371
18,1019371
23,1019371
1,1021578
4,1021578
5,1021578
8,1021578
9,1021578
15,1021578
16,1021578
17,1021578
21,1021578
23,1021578
1,1000519
3,1000519
8,1000519
9,1000519
10,1000519
11,1000519
15,1000519
20,1000519
23,1000519
0,1019113
1,1019113
2,1019113
4,1019113
5,1019113
7,1019113
8,1019113
9,1019113
10,1019113
11,1019113
12,1019113
15,1019113
16,1019113
23,1019113
0,1021464
1,1021464
2,1021464
4,1021464
5,1021464
6,1021464
7,1021464
8,1021464
9,1021464
10,1021464
12,1021464
14,1021464
15,1021464
16,1021464
17,1021464
18,1021464
19,1021464
22,1021464
23,1021464
26,1021464
1,1021597
2,1021597
3,1021597
7,1021597
8,1021597
9,1021597
10,1021597
11,1021597
12,1021597
16,1021597
17,1021597
18,1021597
23,1021597
24,1021597
1,1019831
3,1019831
5,1019831
8,1019831
9,1019831
10,1019831
12,1019831
16,1019831
17,1019831
18,1019831
1,1019832
3,1019832
4,1019832
5,1019832
7,1019832
8,1019832
9,1019832
10,1019832
12,1019832
16,1019832
18,1019832
1,1012389
3,1012389
7,1012389
8,1012389
14,1012389
15,1012389
17,1012389
18,1012389
19,1012389
21,1012389
22,1012389
23,1012389
27,1012389
1,1020150
3,1020150
4,1020150
5,1020150
7,1020150
8,1020150
9,1020150
10,1020150
12,1020150
18,1020150
19,1020150
23,1020150
27,1020150
0,1021309
1,1021309
2,1021309
3,1021309
4,1021309
5,1021309
8,1021309
9,1021309
10,1021309
11,1021309
12,1021309
15,1021309
16,1021309
17,1021309
18,1021309
19,1021309
20,1021309
21,1021309
23,1021309
26,1021309
27,1021309
0,1011171
1,1011171
2,1011171
3,1011171
4,1011171
5,1011171
7,1011171
8,1011171
9,1011171
10,1011171
12,1011171
14,1011171
15,1011171
16,1011171
17,1011171
18,1011171
20,1011171
21,1011171
23,1011171
25,1011171
26,1011171
27,1011171
29,1011171
1,1003563
2,1003563
3,1003563
4,1003563
5,1003563
6,1003563
7,1003563
8,1003563
9,1003563
12,1003563
15,1003563
18,1003563
19,1003563
23,1003563
26,1003563
1,1019438
2,1019438
3,1019438
5,1019438
8,1019438
9,1019438
10,1019438
12,1019438
14,1019438
16,1019438
17,1019438
18,1019438
23,1019438
26,1019438
1,1012157
2,1012157
3,1012157
5,1012157
7,1012157
8,1012157
9,1012157
10,1012157
12,1012157
15,1012157
17,1012157
18,1012157
21,1012157
23,1012157
0,1005944
1,1005944
2,1005944
3,1005944
4,1005944
5,1005944
6,1005944
7,1005944
8,1005944
9,1005944
10,1005944
11,1005944
12,1005944
14,1005944
15,1005944
16,1005944
17,1005944
18,1005944
19,1005944
20,1005944
21,1005944
22,1005944
23,1005944
24,1005944
25,1005944
26,1005944
27,1005944
29,1005944
1,1019647
2,1019647
3,1019647
4,1019647
5,1019647
7,1019647
8,1019647
9,1019647
10,1019647
12,1019647
15,1019647
16,1019647
17,1019647
18,1019647
19,1019647
23,1019647
27,1019647
1,1020084
3,1020084
4,1020084
5,1020084
7,1020084
8,1020084
9,1020084
10,1020084
12,1020084
15,1020084
16,1020084
19,1020084
23,1020084
0,1003516
1,1003516
2,1003516
4,1003516
5,1003516
6,1003516
7,1003516
8,1003516
9,1003516
10,1003516
11,1003516
12,1003516
15,1003516
16,1003516
17,1003516
18,1003516
22,1003516
23,1003516
24,1003516
26,1003516
28,1003516
29,1003516
0,1020060
1,1020060
2,1020060
3,1020060
4,1020060
5,1020060
6,1020060
7,1020060
8,1020060
9,1020060
10,1020060
11,1020060
15,1020060
17,1020060
18,1020060
19,1020060
20,1020060
21,1020060
22,1020060
23,1020060
24,1020060
26,1020060
29,1020060
1,1019484
4,1019484
5,1019484
8,1019484
9,1019484
10,1019484
12,1019484
15,1019484
17,1019484
21,1019484
23,1019484
0,1019096
3,1019096
4,1019096
5,1019096
8,1019096
9,1019096
10,1019096
11,1019096
15,1019096
16,1019096
17,1019096
18,1019096
21,1019096
23,1019096
24,1019096
25,1019096
27,1019096
1,1018934
3,1018934
4,1018934
5,1018934
7,1018934
8,1018934
9,1018934
10,1018934
11,1018934
12,1018934
15,1018934
16,1018934
18,1018934
22,1018934
23,1018934
25,1018934
26,1018934
29,1018934
1,1019350
2,1019350
3,1019350
4,1019350
5,1019350
9,1019350
10,1019350
11,1019350
15,1019350
16,1019350
17,1019350
18,1019350
21,1019350
22,1019350
23,1019350
24,1019350
25,1019350
26,1019350
27,1019350
0,1000431
1,1000431
2,1000431
3,1000431
4,1000431
5,1000431
6,1000431
7,1000431
8,1000431
9,1000431
10,1000431
11,1000431
12,1000431
14,1000431
15,1000431
16,1000431
17,1000431
18,1000431
19,1000431
21,1000431
23,1000431
24,1000431
25,1000431
26,1000431
27,1000431
0,1021359
1,1021359
2,1021359
4,1021359
5,1021359
6,1021359
7,1021359
8,1021359
9,1021359
10,1021359
11,1021359
12,1021359
16,1021359
17,1021359
21,1021359
23,1021359
25,1021359
26,1021359
1,1021733
4,1021733
5,1021733
8,1021733
9,1021733
11,1021733
12,1021733
15,1021733
16,1021733
17,1021733
21,1021733
23,1021733
26,1021733
0,1021732
1,1021732
2,1021732
3,1021732
4,1021732
5,1021732
6,1021732
7,1021732
8,1021732
9,1021732
